[SUM], 109823, 2.0
[SUM], 109887, 1.0
[SUM], 110015, 1.0
[SUM], 110079, 1.0
[SUM], 110143, 1.0
[SUM], 110207, 2.0
[SUM], 110271, 1.0
[SUM], 110335, 1.0
[SUM], 110719, 1.0
[SUM], 110783, 1.0
[SUM], 110847, 3.0
[SUM], 110911, 2.0
[SUM], 110975, 3.0
[SUM], 111039, 5.0
[SUM], 111103, 1.0
[SUM], 111167, 3.0
[SUM], 111231, 1.0
[SUM], 111295, 2.0
[SUM], 111359, 2.0
[SUM], 111423, 2.0
[SUM], 111487, 3.0
[SUM], 111551, 7.0
[SUM], 111615, 7.0
[SUM], 111679, 4.0
[SUM], 111743, 4.0
[SUM], 111807, 2.0
[SUM], 111871, 4.0
[SUM], 111935, 4.0
[SUM], 111999, 1.0
[SUM], 112063, 3.0
[SUM], 112127, 1.0
[SUM], 112191, 1.0
[SUM], 112383, 1.0
[SUM], 112511, 3.0
[SUM], 112575, 1.0
[SUM], 112639, 2.0
[SUM], 112703, 1.0
[SUM], 112767, 1.0
[SUM], 115071, 2.0
[SUM], 115135, 1.0
[SUM], 115519, 1.0
[SUM], 115711, 1.0
[SUM], 115839, 1.0
[SUM], 116031, 1.0
[SUM], 116351, 1.0
[SUM], 117119, 1.0
[SUM], 117311, 1.0
[SUM], 118911, 1.0
[SUM], 118975, 1.0
[SUM], 119487, 1.0
[SUM], 121279, 1.0
[SUM], 122111, 1.0
[SUM], 123071, 1.0
[SUM], 124671, 1.0
[SUM], 124799, 1.0
[SUM], 125631, 1.0
[SUM], 126079, 2.0
[SUM], 126143, 2.0
[SUM], 126335, 1.0
[SUM], 126655, 1.0
[SUM], 126783, 1.0
[SUM], 126847, 1.0
[SUM], 126911, 1.0
[SUM], 126975, 1.0
[SUM], 127231, 1.0
[SUM], 127423, 1.0
[SUM], 127551, 2.0
[SUM], 127615, 3.0
[SUM], 127679, 1.0
[SUM], 127871, 1.0
[SUM], 127935, 1.0
[SUM], 127999, 2.0
[SUM], 128511, 1.0
